1;1, -0.99009900990099
2;0.01, 1
3;1, -0.99009900990099
4;0.01, 1
5;1, -0.99009900990099
6;0.01, 1
7;1, -0.99009900990099
8;0.01, 1
9;1, -0.99009900990099
10;0.01, 1
11;1, -0.99009900990099
12;0.01, 1
13;1, -0.99009900990099
14;0.01, 1
15;1, -0.99009900990099
16;0.01, 1
17;1, -0.99009900990099
18;0.01, 1
19;1, -0.99009900990099
20;0.01, 1
lambda;-7.91840815918408
