1;1, -0.000999000999000999
2;1, 0.001
3;1, -0.000999000999000999
4;1, 0.001
5;1, -0.000999000999000999
6;1, 0.001
7;1, -0.000999000999000999
8;1, 0.001
9;1, -0.000999000999000999
10;1, 0.001
11;1, -0.000999000999000999
12;1, 0.001
13;1, -0.000999000999000999
14;1, 0.001
15;1, -0.000999000999000999
16;1, 0.001
17;1, -0.000999000999000999
18;1, 0.001
19;1, -0.000999000999000999
20;1, 0.001
lambda;8.00798399201601
